date,symbol,open,high,low,close,adjusted_close,volume,source,daily_return,range_pct,sma_20,sma_50,volatility_20d
2010-02-11,IWM,59.45999908,60.61999893,59,60.58000183,48.52147293,51969700,yahoo_finance_backfill,0.01593159052,0.02674148037,61.37250042,,0.0141515153
2010-02-12,IWM,60,61.09999847,59.81000137,61.02000046,48.87390518,65909800,yahoo_finance_backfill,0.007263100309,0.02114056195,61.19250031,,0.01426086107
2010-02-16,IWM,61.65999985,62.11000061,61.08000183,62.04999924,49.69886398,50057600,yahoo_finance_backfill,0.01687969145,0.01659949706,61.11100025,,0.01462116862
2010-02-17,IWM,62.36000061,62.61000061,61.99000168,62.47000122,50.03525162,50459400,yahoo_finance_backfill,0.006768766884,0.009924746565,60.99200039,,0.01402179462
2010-02-18,IWM,62.47000122,63,62.25,62.97999954,50.4437561,43072800,yahoo_finance_backfill,0.008163891629,0.01190854248,60.94550037,,0.01385424731
2010-02-19,IWM,62.74000168,63.38000107,62.61000061,63.06000137,50.50782394,56840800,yahoo_finance_backfill,0.001270273588,0.01221060012,60.95550041,,0.01334871638
2010-02-22,IWM,63.41999817,63.45000076,63.02000046,63.25,50.66001129,45344900,yahoo_finance_backfill,0.003012981698,0.006798423715,61.03150044,,0.01264750004
2010-02-23,IWM,63.15999985,63.25,62.33000183,62.50999832,50.06729889,58965400,yahoo_finance_backfill,-0.0116996313,0.0147176163,61.06700039,,0.01297728528
2010-02-24,IWM,62.74000168,63.34999847,62.54999924,63.04000092,50.49182129,50476000,yahoo_finance_backfill,0.008478685238,0.01269034293,61.1595005,,0.01284213995
2010-02-25,IWM,62.18000031,63.11999893,61.97999954,63.06000137,50.50782394,51949700,yahoo_finance_backfill,0.0003172660169,0.01807801087,61.22050056,,0.01266529795
2010-02-26,IWM,63.15999985,63.20999908,62.45999908,62.79999924,50.29957199,60093900,yahoo_finance_backfill,-0.004123091093,0.0119426753,61.32150059,,0.01199792353
2010-03-01,IWM,63.25999832,64.31999969,63.25999832,64.26000214,51.46897125,70967800,yahoo_finance_backfill,0.0232484541,0.01649550785,61.52900066,,0.01252037618
2010-03-02,IWM,64.5,65.15000153,64.40000153,64.75,51.86143112,55605300,yahoo_finance_backfill,0.007625238775,0.01158301158,61.72550068,,0.01240715484
2010-03-03,IWM,65.06999969,65.48999786,64.77999878,65.12000275,52.15778351,56207500,yahoo_finance_backfill,0.005714328185,0.01090293381,61.90700073,,0.0122876375
2010-03-04,IWM,65.13999939,65.37000275,64.87000275,65.29000092,52.29394913,47174200,yahoo_finance_backfill,0.002610536898,0.007658140496,62.11750069,,0.01207902242
2010-03-05,IWM,65.70999908,66.72000122,65.5,66.62000275,53.35920334,52293900,yahoo_finance_backfill,0.02037068175,0.01831283653,62.49650078,,0.009062868982
2010-03-08,IWM,66.63999939,66.93000031,66.51999664,66.73999786,53.45533371,46046400,yahoo_finance_backfill,0.001801187407,0.00614329762,62.87000065,,0.009101657327
2010-03-09,IWM,66.55000305,67.48999786,66.52999878,66.98000336,53.64754105,70685800,yahoo_finance_backfill,0.003596126876,0.01433262215,63.2850008,,0.008323201387
2010-03-10,IWM,67.04000092,67.90000153,67.01000214,67.55000305,54.10406876,73655200,yahoo_finance_backfill,0.008509997931,0.01317541599,63.68800087,,0.008167089964
2010-03-11,IWM,67.13999939,67.86000061,66.90000153,67.75,54.26428223,59964100,yahoo_finance_backfill,0.002960724515,0.01416972812,64.09400082,,0.008152347868
